PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID},{'btsName': 'PET_TEAM'; '$class': 'com.nokia.srbts.lte:MRBTS'; '$maintenanceRegionCId': 'NAPET'; 'autoConHWId': 'L9123100049'; '$version': 'MRBTS19_1813_001'; 'autoConfBlocked': '0'; '$maintenanceRegionId': 'LTE'; 'altitude': '58'; 'longitude': '255856360'; 'latitude': '650507860'; 'commissioningRequired': '1'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678911,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '72'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '11'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678912,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '73'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '12'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567892,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '63'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '2'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567893,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '64'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '3'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567894,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '65'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '4'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567895,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '66'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '5'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567896,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '67'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '6'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567897,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '68'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '7'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567898,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '69'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '8'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789117/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567899,{'ecgiAdjEnbId': '606118'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '70'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '9'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118,{'x2LinkStatus': '1'; 'guGroupIdList:Structure1:mnc': '8'; '$class': 'NOKLTE:LNADJ'; 'mcc': '244'; 'cPlaneIpAddr': '10.18.127.79'; 'guGroupIdList:Structure1:mcc': '244'; '$version': 'FL19_1813_002'; 'mnc': '9'; 'targetBtsDn': 'PLMN-PLMN/EXCENBF-1/EXENBF-105'; 'adjEnbId': '606119'; 'rlfBasedRCRsupported': '1'; 'guGroupIdList:Structure1:mmeGroupId': '2'; 'cPlaneIpAddrCtrl': '0'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567891,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '74'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '1'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678910,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '83'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '10'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678911,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '84'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '11'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678912,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '85'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '12'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567892,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '75'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '2'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567893,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '76'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '3'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567894,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '77'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '4'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567895,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '78'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '5'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567896,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '79'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '6'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567897,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '80'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '7'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567898,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '81'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '8'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789118/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567899,{'ecgiAdjEnbId': '606119'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '82'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '9'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789119,{'x2LinkStatus': '1'; 'guGroupIdList:Structure1:mnc': '8'; '$class': 'NOKLTE:LNADJ'; 'mcc': '244'; 'cPlaneIpAddr': '10.18.127.81'; 'guGroupIdList:Structure1:mcc': '244'; '$version': 'FL19_1813_002'; 'mnc': '9'; 'targetBtsDn': 'PLMN-PLMN/EXCENBF-1/EXENBF-109'; 'adjEnbId': '606120'; 'rlfBasedRCRsupported': '1'; 'guGroupIdList:Structure1:mmeGroupId': '2'; 'cPlaneIpAddrCtrl': '0'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789119/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567891,{'ecgiAdjEnbId': '606120'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '86'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '1'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789119/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678910,{'ecgiAdjEnbId': '606120'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '95'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '10'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789119/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678911,{'ecgiAdjEnbId': '606120'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '96'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '11'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789119/LNADJL-012345678901234567890123456789012345678901234567890123456789012345678912,{'ecgiAdjEnbId': '606120'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '97'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '12'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '3600'}
PLMN-0123456789012345678901234567890123456789012345678901234567890123456789PLMN/MRBTS-0123456789012345678901234567890123456789012345678901234567890123456789{MRBTSID}/LNBTS-01234567890123456789012345678901234567890123456789012345678901234567891/LNADJ-0123456789012345678901234567890123456789012345678901234567890123456789119/LNADJL-01234567890123456789012345678901234567890123456789012345678901234567892,{'ecgiAdjEnbId': '606120'; 'spcSubConfTD': '5'; 'bcPlmnIdList:Structure1:mcc': '244'; 'mcc': '244'; '$class': 'NOKLTE:LNADJL'; 'ulTrmBw': '2'; 'bcPlmnIdList:Structure2:mcc': '244'; 'phyCellId': '87'; 'bcPlmnIdList:Structure2:mnc': '3'; 'bcPlmnIdList:Structure1:mnc': '13'; 'ulDlConfTD': '2'; 'dlTrmBw': '5'; 'tac': '105'; '$version': 'FL19_1813_002'; 'ecgiLcrId': '2'; 'mnc': '9'; 'sourceOfData': '2'; 'fDlEarfcn': '1600'}
